date,close,volume,company,price_change,volume_change,high_low_ratio,target,headline,news_count
2024-10-31,400.78,53971000,Microsoft,-0.0605,0.8142,1.0243,1,Microsoft market update,1.0
2024-11-01,404.75,24230400,Microsoft,0.0099,-0.551,1.0196,0,Microsoft market update,1.0
2024-11-04,402.86,19672300,Microsoft,-0.0047,-0.1881,1.012,1,Microsoft market update,1.0
2024-11-05,405.82,17626000,Microsoft,0.0073,-0.104,1.0167,1,Microsoft market update,1.0
2024-11-06,414.42,26681800,Microsoft,0.0212,0.5138,1.0242,1,Microsoft market update,1.0
2024-11-07,419.6,19901800,Microsoft,0.0125,-0.2541,1.0166,0,Microsoft market update,1.0
2024-11-08,416.75,16891400,Microsoft,-0.0068,-0.1513,1.0112,0,Microsoft market update,1.0
2024-11-11,412.28,24503300,Microsoft,-0.0107,0.4506,1.0212,1,Microsoft market update,1.0
2024-11-12,417.24,19401200,Microsoft,0.012,-0.2082,1.0174,1,Microsoft market update,1.0
2024-11-13,419.38,21502200,Microsoft,0.0051,0.1083,1.0266,1,Microsoft market update,1.0
2024-11-14,421.04,30246900,Microsoft,0.004,0.4067,1.0195,0,Microsoft market update,1.0
2024-11-15,409.32,28247600,Microsoft,-0.0279,-0.0661,1.0221,1,Microsoft market update,1.0
2024-11-18,410.06,24727000,Microsoft,0.0018,-0.1246,1.0153,1,Microsoft market update,1.0
2024-11-19,412.07,18133500,Microsoft,0.0049,-0.2667,1.0155,0,Microsoft market update,1.0
2024-11-20,409.8,19191700,Microsoft,-0.0055,0.0584,1.0163,0,Microsoft market update,1.0
2024-11-21,408.03,20780200,Microsoft,-0.0043,0.0828,1.0231,1,Microsoft market update,1.0
2024-11-22,412.11,24814600,Microsoft,0.01,0.1941,1.0154,1,Microsoft market update,1.0
2024-11-25,413.88,27691100,Microsoft,0.0043,0.1159,1.015,1,Microsoft market update,1.0
2024-11-26,422.97,23458900,Microsoft,0.022,-0.1528,1.0243,0,Microsoft market update,1.0
2024-11-27,418.03,18332400,Microsoft,-0.0117,-0.2185,1.0123,1,Microsoft market update,1.0
2024-11-29,418.5,16271900,Microsoft,0.0011,-0.1124,1.0169,1,Microsoft market update,1.0
2024-12-02,425.93,20207200,Microsoft,0.0178,0.2418,1.0277,1,Microsoft market update,1.0
2024-12-03,426.14,18302000,Microsoft,0.0005,-0.0943,1.0111,1,Microsoft market update,1.0
2024-12-04,432.29,26009400,Microsoft,0.0144,0.4211,1.0163,1,Microsoft market update,1.0
2024-12-05,437.43,21697800,Microsoft,0.0119,-0.1658,1.0195,1,Microsoft market update,1.0
2024-12-06,438.37,18821000,Microsoft,0.0021,-0.1326,1.0098,1,Microsoft market update,1.0
2024-12-09,440.79,19144400,Microsoft,0.0055,0.0172,1.0178,0,Microsoft market update,1.0
2024-12-10,438.13,18469500,Microsoft,-0.006,-0.0353,1.0182,1,Microsoft market update,1.0
2024-12-11,443.73,19200200,Microsoft,0.0128,0.0396,1.0142,1,Microsoft market update,1.0
2024-12-12,444.29,20834800,Microsoft,0.0013,0.0851,1.0157,0,Microsoft market update,1.0
2024-12-13,442.03,20177800,Microsoft,-0.0051,-0.0315,1.0131,1,Microsoft market update,1.0
2024-12-16,446.3,23598800,Microsoft,0.0097,0.1695,1.0155,1,Microsoft market update,1.0
2024-12-17,449.13,22733500,Microsoft,0.0064,-0.0367,1.0127,0,Microsoft market update,1.0
2024-12-18,432.26,24444500,Microsoft,-0.0376,0.0753,1.0358,0,Microsoft market update,1.0
2024-12-19,431.91,22963700,Microsoft,-0.0008,-0.0606,1.0157,0,Microsoft market update,1.0
2024-12-20,431.48,64263700,Microsoft,-0.001,1.7985,1.0353,0,Microsoft market update,1.0
2024-12-23,430.15,19152500,Microsoft,-0.0031,-0.702,1.0111,1,Microsoft market update,1.0
2024-12-24,434.18,7164500,Microsoft,0.0094,-0.6259,1.0125,0,Microsoft market update,1.0
2024-12-26,432.97,8194200,Microsoft,-0.0028,0.1437,1.0099,0,Microsoft market update,1.0
2024-12-27,425.48,18117700,Microsoft,-0.0173,1.211,1.0208,0,Microsoft market update,1.0
2024-12-30,419.85,13158700,Microsoft,-0.0132,-0.2737,1.0134,0,Microsoft market update,1.0
2024-12-31,416.56,13246500,Microsoft,-0.0078,0.0067,1.0144,0,Microsoft market update,1.0
2025-01-02,413.67,16896500,Microsoft,-0.0069,0.2755,1.027,1,Microsoft market update,1.0
2025-01-03,418.39,16662900,Microsoft,0.0114,-0.0138,1.0107,1,Microsoft market update,1.0
2025-01-06,422.83,20573600,Microsoft,0.0106,0.2347,1.0208,0,Microsoft market update,1.0
2025-01-07,417.42,18139100,Microsoft,-0.0128,-0.1183,1.0234,1,Microsoft market update,1.0
2025-01-08,419.58,15054600,Microsoft,0.0052,-0.17,1.0129,0,Microsoft market update,1.0
2025-01-10,414.04,20201100,Microsoft,-0.0132,0.3419,1.0233,0,Microsoft market update,1.0
2025-01-13,412.3,17604800,Microsoft,-0.0042,-0.1285,1.0151,0,Microsoft market update,1.0
2025-01-14,410.8,16935900,Microsoft,-0.0036,-0.038,1.022,1,Microsoft market update,1.0
2025-01-15,421.31,19637800,Microsoft,0.0256,0.1595,1.0236,0,Microsoft market update,1.0
2025-01-16,419.6,15300000,Microsoft,-0.0041,-0.2209,1.012,1,Microsoft market update,1.0
2025-01-17,424.0,26197500,Microsoft,0.0105,0.7123,1.0147,0,Microsoft market update,1.0
2025-01-21,423.48,26085700,Microsoft,-0.0012,-0.0043,1.0125,1,Microsoft market update,1.0
2025-01-22,440.97,27803800,Microsoft,0.0413,0.0659,1.0258,1,Microsoft market update,1.0
2025-01-23,441.47,18389300,Microsoft,0.0011,-0.3386,1.0119,0,Microsoft market update,1.0
2025-01-24,438.85,15549500,Microsoft,-0.0059,-0.1544,1.0119,0,Microsoft market update,1.0
2025-01-27,429.47,35647800,Microsoft,-0.0214,1.2925,1.0276,1,Microsoft market update,1.0
2025-01-28,441.96,23491700,Microsoft,0.0291,-0.341,1.0394,0,Microsoft market update,1.0
2025-01-29,437.14,23581400,Microsoft,-0.0109,0.0038,1.0147,0,Microsoft market update,1.0
2025-01-30,410.12,54586300,Microsoft,-0.0618,1.3148,1.0235,1,Microsoft market update,1.0
2025-01-31,410.19,34161900,Microsoft,0.0002,-0.3742,1.0139,0,Microsoft market update,1.0
2025-02-03,406.1,25679100,Microsoft,-0.01,-0.2483,1.0165,1,Microsoft market update,1.0
2025-02-04,407.54,20532100,Microsoft,0.0035,-0.2004,1.0102,1,Microsoft market update,1.0
2025-02-05,408.44,16316700,Microsoft,0.0022,-0.2053,1.0084,1,Microsoft market update,1.0
2025-02-06,410.95,16309800,Microsoft,0.0061,-0.0004,1.0101,0,Microsoft market update,1.0
2025-02-07,404.95,22886800,Microsoft,-0.0146,0.4033,1.0259,1,Microsoft market update,1.0
2025-02-10,407.39,20817900,Microsoft,0.006,-0.0904,1.011,0,Microsoft market update,1.0
2025-02-11,406.62,18140600,Microsoft,-0.0019,-0.1286,1.0078,0,Microsoft market update,1.0
2025-02-12,404.24,19121700,Microsoft,-0.0058,0.0541,1.0158,1,Microsoft market update,1.0
2025-02-13,405.73,23891700,Microsoft,0.0037,0.2495,1.0114,0,Microsoft market update,1.0
2025-02-14,403.64,22758500,Microsoft,-0.0051,-0.0474,1.0075,1,Microsoft market update,1.0
2025-02-18,404.84,21423100,Microsoft,0.003,-0.0587,1.0101,1,Microsoft market update,1.0
2025-02-19,409.91,24114200,Microsoft,0.0125,0.1256,1.0192,1,Microsoft market update,1.0
2025-02-20,412.08,23508700,Microsoft,0.0053,-0.0251,1.0164,0,Microsoft market update,1.0
2025-02-21,404.23,27524800,Microsoft,-0.019,0.1708,1.0249,0,Microsoft market update,1.0
2025-02-24,400.06,26443700,Microsoft,-0.0103,-0.0393,1.0252,0,Microsoft market update,1.0
2025-02-25,394.02,29387400,Microsoft,-0.0151,0.1113,1.0132,1,Microsoft market update,1.0
2025-02-26,395.84,19619000,Microsoft,0.0046,-0.3324,1.0237,0,Microsoft market update,1.0
2025-02-27,388.71,21127400,Microsoft,-0.018,0.0769,1.0346,1,Microsoft market update,1.0
2025-02-28,393.12,32845700,Microsoft,0.0114,0.5546,1.0286,0,Microsoft market update,1.0
2025-03-03,384.71,23007700,Microsoft,-0.0214,-0.2995,1.0328,1,Microsoft market update,1.0
2025-03-04,384.82,29342900,Microsoft,0.0003,0.2754,1.0304,1,Microsoft market update,1.0
2025-03-05,397.11,23433100,Microsoft,0.0319,-0.2014,1.0331,0,Microsoft market update,1.0
2025-03-06,393.02,23304600,Microsoft,-0.0103,-0.0055,1.0241,0,Microsoft market update,1.0
2025-03-07,389.48,22034100,Microsoft,-0.009,-0.0545,1.024,0,Microsoft market update,1.0
2025-03-10,376.46,32840100,Microsoft,-0.0334,0.4904,1.0243,1,Microsoft market update,1.0
2025-03-11,376.74,30380200,Microsoft,0.0008,-0.0749,1.0241,1,Microsoft market update,1.0
2025-03-12,379.54,24253600,Microsoft,0.0074,-0.2017,1.0165,0,Microsoft market update,1.0
2025-03-13,375.08,20473000,Microsoft,-0.0117,-0.1559,1.0209,1,Microsoft market update,1.0
2025-03-14,384.77,19952800,Microsoft,0.0258,-0.0254,1.0282,1,Microsoft market update,1.0
2025-03-17,384.91,22474300,Microsoft,0.0004,0.1264,1.0185,0,Microsoft market update,1.0
2025-03-18,379.78,19486900,Microsoft,-0.0133,-0.1329,1.0165,1,Microsoft market update,1.0
2025-03-19,384.04,19185500,Microsoft,0.0112,-0.0155,1.0148,0,Microsoft market update,1.0
2025-03-20,383.07,18470500,Microsoft,-0.0025,-0.0373,1.0222,1,Microsoft market update,1.0
2025-03-21,387.45,39675900,Microsoft,0.0114,1.1481,1.0234,1,Microsoft market update,1.0
2025-03-24,389.25,21004500,Microsoft,0.0047,-0.4706,1.0143,1,Microsoft market update,1.0
2025-03-25,391.31,15775000,Microsoft,0.0053,-0.249,1.0095,0,Microsoft market update,1.0
2025-03-26,386.17,16108400,Microsoft,-0.0131,0.0211,1.0173,1,Microsoft market update,1.0
2025-03-27,386.77,13766800,Microsoft,0.0016,-0.1454,1.0125,0,Microsoft market update,1.0
2025-03-28,375.11,21632000,Microsoft,-0.0302,0.5713,1.0324,0,Microsoft market update,1.0
2025-03-31,371.73,35184700,Microsoft,-0.009,0.6265,1.0268,1,Microsoft market update,1.0
2025-04-01,378.47,19689500,Microsoft,0.0181,-0.4404,1.0258,0,Microsoft market update,1.0
2025-04-02,378.42,16092600,Microsoft,-0.0001,-0.1827,1.0225,0,Microsoft market update,1.0
2025-04-03,369.48,30198000,Microsoft,-0.0236,0.8765,1.022,0,Microsoft market update,1.0
2025-04-04,356.33,49209900,Microsoft,-0.0356,0.6296,1.042,0,Microsoft market update,1.0
2025-04-07,354.37,50425000,Microsoft,-0.0055,0.0247,1.076,0,Microsoft market update,1.0
2025-04-08,351.11,35868900,Microsoft,-0.0092,-0.2887,1.0668,1,Microsoft market update,1.0
2025-04-09,386.69,50199700,Microsoft,0.1013,0.3995,1.1137,0,Microsoft market update,1.0
2025-04-10,377.63,38024400,Microsoft,-0.0234,-0.2425,1.0438,1,Microsoft market update,1.0
2025-04-11,384.67,23839200,Microsoft,0.0186,-0.3731,1.0295,0,Microsoft market update,1.0
2025-04-14,384.03,19251200,Microsoft,-0.0016,-0.1925,1.0272,0,Microsoft market update,1.0
2025-04-15,381.97,17199900,Microsoft,-0.0054,-0.1066,1.0201,0,Microsoft market update,1.0
2025-04-16,367.99,21967800,Microsoft,-0.0366,0.2772,1.037,0,Microsoft market update,1.0
2025-04-17,364.2,21120200,Microsoft,-0.0103,-0.0386,1.0203,0,Microsoft market update,1.0
2025-04-21,355.62,20807300,Microsoft,-0.0235,-0.0148,1.0248,1,Microsoft market update,1.0
2025-04-22,363.25,19485000,Microsoft,0.0214,-0.0635,1.022,1,Microsoft market update,1.0
2025-04-23,370.74,20545500,Microsoft,0.0206,0.0544,1.0198,1,Microsoft market update,1.0
2025-04-24,383.53,22232300,Microsoft,0.0345,0.0821,1.0353,1,Microsoft market update,1.0
2025-04-25,388.03,18973200,Microsoft,0.0117,-0.1466,1.0197,0,Microsoft market update,1.0
2025-04-28,387.35,16579400,Microsoft,-0.0018,-0.1262,1.0158,1,Microsoft market update,1.0
2025-04-29,390.2,14974000,Microsoft,0.0074,-0.0968,1.0121,1,Microsoft market update,1.0
2025-04-30,391.41,36461100,Microsoft,0.0031,1.435,1.0318,1,Microsoft market update,1.0
2025-05-01,421.26,58938100,Microsoft,0.0763,0.6165,1.0285,1,Microsoft market update,1.0
2025-05-02,431.04,30757400,Microsoft,0.0232,-0.4781,1.022,1,Microsoft market update,1.0
2025-05-05,431.92,20136100,Microsoft,0.002,-0.3453,1.0171,0,Microsoft market update,1.0
2025-05-06,429.09,15104200,Microsoft,-0.0066,-0.2499,1.0152,1,Microsoft market update,1.0
2025-05-07,429.13,23295300,Microsoft,0.0001,0.5423,1.0163,1,Microsoft market update,1.0
2025-05-08,433.9,23491300,Microsoft,0.0111,0.0084,1.0184,1,Microsoft market update,1.0
2025-05-09,434.46,15324200,Microsoft,0.0013,-0.3477,1.0111,1,Microsoft market update,1.0
2025-05-12,444.88,22821900,Microsoft,0.024,0.4893,1.0218,0,Microsoft market update,1.0
2025-05-13,444.76,23618800,Microsoft,-0.0003,0.0349,1.0119,1,Microsoft market update,1.0
2025-05-14,448.53,19902800,Microsoft,0.0085,-0.1573,1.0129,1,Microsoft market update,1.0
2025-05-15,449.54,21992300,Microsoft,0.0023,0.105,1.0128,1,Microsoft market update,1.0
2025-05-16,450.67,23849800,Microsoft,0.0025,0.0845,1.0125,1,Microsoft market update,1.0
2025-05-19,455.23,21336500,Microsoft,0.0101,-0.1054,1.0195,0,Microsoft market update,1.0
2025-05-20,454.54,15441800,Microsoft,-0.0015,-0.2763,1.0088,0,Microsoft market update,1.0
2025-05-21,448.98,19216900,Microsoft,-0.0122,0.2445,1.0132,1,Microsoft market update,1.0
2025-05-22,451.26,18025600,Microsoft,0.0051,-0.062,1.014,0,Microsoft market update,1.0
2025-05-23,446.61,16883500,Microsoft,-0.0103,-0.0634,1.0106,1,Microsoft market update,1.0
2025-05-27,457.04,20974300,Microsoft,0.0233,0.2423,1.0106,0,Microsoft market update,1.0
2025-05-28,453.74,17086300,Microsoft,-0.0072,-0.1854,1.0122,1,Microsoft market update,1.0
2025-05-29,455.05,13974800,Microsoft,0.0029,-0.1821,1.0141,1,Microsoft market update,1.0
2025-05-30,456.71,34770500,Microsoft,0.0037,1.4881,1.0135,1,Microsoft market update,1.0
2025-06-02,458.31,16626500,Microsoft,0.0035,-0.5218,1.0114,1,Microsoft market update,1.0
2025-06-03,459.3,15743800,Microsoft,0.0022,-0.0531,1.0071,1,Microsoft market update,1.0
2025-06-04,460.19,14162700,Microsoft,0.0019,-0.1004,1.0058,1,Microsoft market update,1.0
2025-06-05,463.97,20131700,Microsoft,0.0082,0.4215,1.0121,1,Microsoft market update,1.0
2025-06-06,466.65,15285600,Microsoft,0.0058,-0.2407,1.0097,1,Microsoft market update,1.0
2025-06-09,469.0,16469900,Microsoft,0.005,0.0775,1.0103,0,Microsoft market update,1.0
2025-06-10,467.19,15375900,Microsoft,-0.0039,-0.0664,1.0125,1,Microsoft market update,1.0
2025-06-11,468.87,16399200,Microsoft,0.0036,0.0666,1.0124,1,Microsoft market update,1.0
2025-06-12,475.08,18950600,Microsoft,0.0132,0.1556,1.0146,0,Microsoft market update,1.0
2025-06-13,471.2,16814500,Microsoft,-0.0082,-0.1127,1.0136,1,Microsoft market update,1.0
2025-06-16,475.34,15626100,Microsoft,0.0088,-0.0707,1.012,0,Microsoft market update,1.0
2025-06-17,474.25,15414100,Microsoft,-0.0023,-0.0136,1.0098,1,Microsoft market update,1.0
2025-06-18,476.43,17526500,Microsoft,0.0046,0.137,1.0138,0,Microsoft market update,1.0
2025-06-20,473.62,37576200,Microsoft,-0.0059,1.144,1.0138,1,Microsoft market update,1.0
2025-06-23,482.15,24864000,Microsoft,0.018,-0.3383,1.0323,1,Microsoft market update,1.0
2025-06-24,486.23,22305600,Microsoft,0.0085,-0.1029,1.0104,1,Microsoft market update,1.0
2025-06-25,488.37,17495100,Microsoft,0.0044,-0.2157,1.0106,1,Microsoft market update,1.0
2025-06-26,493.51,21578900,Microsoft,0.0105,0.2334,1.0106,0,Microsoft market update,1.0
2025-06-27,492.01,34539200,Microsoft,-0.003,0.6006,1.0127,1,Microsoft market update,1.0
2025-06-30,493.47,28369000,Microsoft,0.003,-0.1786,1.011,0,Microsoft market update,1.0
2025-07-01,488.15,19945400,Microsoft,-0.0108,-0.2969,1.0144,0,Microsoft market update,1.0
2025-07-02,487.2,16319600,Microsoft,-0.002,-0.1818,1.0098,1,Microsoft market update,1.0
2025-07-03,494.89,13984800,Microsoft,0.0158,-0.1431,1.0136,0,Microsoft market update,1.0
2025-07-07,493.78,13981600,Microsoft,-0.0022,-0.0002,1.0071,0,Microsoft market update,1.0
2025-07-08,492.68,11846600,Microsoft,-0.0022,-0.1527,1.0083,1,Microsoft market update,1.0
2025-07-09,499.52,18659500,Microsoft,0.0139,0.5751,1.0141,0,Microsoft market update,1.0
2025-07-10,497.51,16492100,Microsoft,-0.004,-0.1162,1.0134,1,Microsoft market update,1.0
2025-07-11,499.33,16459500,Microsoft,0.0037,-0.002,1.0145,0,Microsoft market update,1.0
2025-07-14,499.03,12058800,Microsoft,-0.0006,-0.2674,1.0059,1,Microsoft market update,1.0
2025-07-15,501.81,14927200,Microsoft,0.0056,0.2379,1.011,0,Microsoft market update,1.0
2025-07-16,501.61,15154400,Microsoft,-0.0004,0.0152,1.0096,1,Microsoft market update,1.0
2025-07-17,507.65,17503100,Microsoft,0.012,0.155,1.0153,0,Microsoft market update,1.0
2025-07-18,506.01,21209700,Microsoft,-0.0032,0.2118,1.0142,1,Microsoft market update,1.0
2025-07-22,501.27,13868600,Microsoft,-0.0094,-0.0141,1.0117,1,Microsoft market update,1.0
2025-07-23,501.86,16396600,Microsoft,0.0012,0.1823,1.0122,1,Microsoft market update,1.0
2025-07-24,506.83,16107000,Microsoft,0.0099,-0.0177,1.0126,1,Microsoft market update,1.0
2025-07-25,509.64,19125700,Microsoft,0.0055,0.1874,1.0155,0,Microsoft market update,1.0
2025-07-28,508.44,14308000,Microsoft,-0.0024,-0.2519,1.0096,1,Microsoft market update,1.0
2025-07-29,508.51,16469200,Microsoft,0.0001,0.151,1.0118,1,Microsoft market update,1.0
2025-07-30,509.17,26380400,Microsoft,0.0013,0.6018,1.0128,1,Microsoft market update,1.0
2025-07-31,529.27,51617300,Microsoft,0.0395,0.9567,1.0443,0,Microsoft market update,1.0
2025-08-01,519.96,28977600,Microsoft,-0.0176,-0.4386,1.0287,1,Microsoft market update,1.0
2025-08-04,531.4,25349000,Microsoft,0.022,-0.1252,1.0192,0,Microsoft market update,1.0
2025-08-05,523.57,19171600,Microsoft,-0.0147,-0.2437,1.0191,0,Microsoft market update,1.0
2025-08-06,520.78,21355700,Microsoft,-0.0053,0.1139,1.0146,0,Microsoft market update,1.0
2025-08-07,516.71,16079100,Microsoft,-0.0078,-0.2471,1.0204,1,Microsoft market update,1.0
2025-08-08,517.9,15531000,Microsoft,0.0023,-0.0341,1.0101,0,Microsoft market update,1.0
2025-08-11,517.64,20194400,Microsoft,-0.0005,0.3003,1.0151,1,Microsoft market update,1.0
2025-08-12,525.05,18667000,Microsoft,0.0143,-0.0756,1.0158,0,Microsoft market update,1.0
2025-08-13,516.45,19619200,Microsoft,-0.0164,0.051,1.0257,1,Microsoft market update,1.0
2025-08-14,518.34,20269100,Microsoft,0.0036,0.0331,1.0112,0,Microsoft market update,1.0
2025-08-15,516.05,25213300,Microsoft,-0.0044,0.2439,1.0135,0,Microsoft market update,1.0
2025-08-18,513.0,23760600,Microsoft,-0.0059,-0.0576,1.0171,0,Microsoft market update,1.0
2025-08-19,505.73,21481000,Microsoft,-0.0142,-0.0959,1.013,0,Microsoft market update,1.0
2025-08-20,501.71,27723000,Microsoft,-0.0079,0.2906,1.013,0,Microsoft market update,1.0
2025-08-21,501.07,18443300,Microsoft,-0.0013,-0.3347,1.0098,1,Microsoft market update,1.0
2025-08-22,504.04,24324200,Microsoft,0.0059,0.3189,1.0166,0,Microsoft market update,1.0
2025-08-25,501.09,21638600,Microsoft,-0.0059,-0.1104,1.0081,0,Microsoft market update,1.0
2025-08-26,498.88,30835700,Microsoft,-0.0044,0.425,1.013,1,Microsoft market update,1.0
2025-08-27,503.55,17277900,Microsoft,0.0094,-0.4397,1.0148,1,Microsoft market update,1.0
2025-08-28,506.43,18015600,Microsoft,0.0057,0.0427,1.0111,0,Microsoft market update,1.0
2025-08-29,503.5,20961600,Microsoft,-0.0058,0.1635,1.0101,0,Microsoft market update,1.0
2025-09-02,501.94,18128000,Microsoft,-0.0031,-0.1352,1.0185,1,Microsoft market update,1.0
2025-09-03,502.17,16345100,Microsoft,0.0005,-0.0984,1.0109,1,Microsoft market update,1.0
2025-09-04,504.77,15509500,Microsoft,0.0052,-0.0511,1.0099,0,Microsoft market update,1.0
2025-09-05,491.88,31994800,Microsoft,-0.0255,1.0629,1.0398,1,Microsoft market update,1.0
2025-09-08,495.06,16771000,Microsoft,0.0065,-0.4758,1.0125,1,Microsoft market update,1.0
2025-09-09,495.27,14410500,Microsoft,0.0004,-0.1407,1.0091,1,Microsoft market update,1.0
2025-09-10,497.22,21611800,Microsoft,0.0039,0.4997,1.0131,1,Microsoft market update,1.0
2025-09-11,497.86,18881600,Microsoft,0.0013,-0.1263,1.0106,1,Microsoft market update,1.0
2025-09-12,506.69,23624900,Microsoft,0.0177,0.2512,1.0173,1,Microsoft market update,1.0
2025-09-15,512.12,17143800,Microsoft,0.0107,-0.2743,1.0167,0,Microsoft market update,1.0
2025-09-16,505.84,19711900,Microsoft,-0.0123,0.1498,1.017,1,Microsoft market update,1.0
2025-09-17,506.81,15816600,Microsoft,0.0019,-0.1976,1.0106,0,Microsoft market update,1.0
2025-09-18,505.25,18913700,Microsoft,-0.0031,0.1958,1.0107,1,Microsoft market update,1.0
2025-09-19,514.67,52474100,Microsoft,0.0186,1.7744,1.0176,0,Microsoft market update,1.0
2025-09-22,511.21,20009300,Microsoft,-0.0067,-0.6187,1.0101,0,Microsoft market update,1.0
2025-09-23,506.03,19799600,Microsoft,-0.0101,-0.0105,1.0144,1,Microsoft market update,1.0
2025-09-24,506.94,13533700,Microsoft,0.0018,-0.3165,1.011,0,Microsoft market update,1.0
2025-09-25,503.84,15786500,Microsoft,-0.0061,0.1665,1.0098,1,Microsoft market update,1.0
2025-09-26,508.24,16213100,Microsoft,0.0087,0.027,1.0144,1,Microsoft market update,1.0
2025-09-29,511.36,17617800,Microsoft,0.0061,0.0866,1.0157,1,Microsoft market update,1.0
2025-09-30,514.69,19728200,Microsoft,0.0065,0.1198,1.0167,1,Microsoft market update,1.0
2025-10-01,516.44,22632300,Microsoft,0.0034,0.1472,1.0172,0,Microsoft market update,1.0
2025-10-02,512.49,21222900,Microsoft,-0.0076,-0.0623,1.0214,1,Microsoft market update,1.0
2025-10-03,514.09,15112300,Microsoft,0.0031,-0.2879,1.0107,1,Microsoft market update,1.0
2025-10-06,525.24,21388600,Microsoft,0.0217,0.4153,1.0248,0,Microsoft market update,1.0
2025-10-07,520.68,14615200,Microsoft,-0.0087,-0.3167,1.016,1,Microsoft market update,1.0
2025-10-08,521.55,13363400,Microsoft,0.0017,-0.0857,1.0074,0,Microsoft market update,1.0
