date,volume_change,high_low_ratio,target,headline,volume_log,day_of_week,month,quarter,is_monday,is_friday,company_encoded,close_norm,price_change_norm,news_count_capped
2025-02-19,-1.0776635249017428,0.0,1,Apple market update,17.28760746784322,2,2,1,0,0,0,0.7327891217088317,0.0245034618485141,0.5265890341390445
2025-02-20,0.0274965477362706,0.0,0,Apple market update,17.291100902118927,3,2,1,0,0,0,0.7559012904320368,0.1663271673712698,0.5265890341390445
2025-02-21,1.2326654012993097,0.0,1,Apple market update,17.78952009973505,4,2,1,0,1,0,0.7491602412211018,-0.1419852359390686,0.5265890341390445
2025-02-24,-0.0760665361723417,0.0,0,Apple market update,17.753715817135788,0,2,1,1,0,0,0.7862360118812445,0.3143171209602323,0.5265890341390445
2025-02-25,-0.1578974191163588,0.0,0,Apple market update,17.686988634652565,1,2,1,0,0,0,0.784791501336044,-0.0864890033432077,0.5265890341390445
2025-02-27,-0.1844922853163058,0.0,1,Apple market update,17.532821990371655,3,2,1,0,0,0,0.5515030482861882,-0.8572700116190537,0.5265890341390445
2025-02-28,0.8252600516876804,3.469446951953614e-18,0,Apple market update,17.855634756634863,4,2,1,0,1,0,0.6603228426912806,1.1035968734346986,0.5265890341390445
2025-03-03,-0.476731219059952,0.0,0,Apple market update,17.66956543123082,0,3,1,1,0,0,0.5690779265861255,-1.0484237016714637,0.5265890341390445
2025-03-04,0.3557033702518989,0.0,0,Apple market update,17.800748727111277,1,3,1,0,0,0,0.5187608092616468,-0.6167863370369898,0.5265890341390445
2025-03-05,-0.3274675014651451,0.0,0,Apple market update,17.670489046595367,2,3,1,0,0,0,0.5141865258685124,-0.1234864917404483,0.5265890341390445
2025-03-06,-0.0992236291516769,0.0,1,Apple market update,17.625952585164992,3,3,1,0,0,0,0.5043157038096434,-0.1789827243363092,0.5265890341390445
2025-03-07,0.0813206340470306,0.0,0,Apple market update,17.65008218365997,4,3,1,0,1,0,0.5938753576120649,0.9062769353160822,0.5265890341390445
2025-03-12,-0.504827519270414,0.0,0,Apple market update,17.95143684204072,2,3,1,0,0,0,0.0649437463112049,-1.153249918796979,0.5265890341390445
2025-03-14,-0.0361251460297787,0.0,1,Apple market update,17.911646864054216,4,3,1,0,1,0,-0.0185971135528817,1.0481006408388378,0.5265890341390445
2025-03-17,-0.5760870819302824,0.0,0,Apple market update,17.688239588355554,0,3,1,1,0,0,-0.0063187739186789,0.0738334463781683,0.5265890341390445
2025-03-18,-0.3128927709228825,0.0,1,Apple market update,17.563422802897797,1,3,1,0,0,0,-0.0378572541555532,-0.4502976392494071,0.5265890341390445
2025-03-19,0.6455726710206573,0.0,0,Apple market update,17.81160631183953,2,3,1,0,0,0,0.0232936922579285,0.6657932607340182,0.5265890341390445
2025-03-20,-0.2654895853227285,0.0,1,Apple market update,17.704528995752153,3,3,1,0,0,0,-0.0041520081008783,-0.4009676547197529,0.5265890341390445
2025-03-21,1.5798137980915896,0.0,1,Apple market update,18.360164001941698,4,3,1,0,1,0,0.095759971275479,1.1282618656995258,0.5265890341390445
2025-03-24,-1.8697620104995605,0.0,1,Apple market update,17.60648397084357,0,3,1,1,0,0,0.1547441518711595,0.6226295242705707,0.5265890341390445
2025-03-25,-0.6473389560478938,0.0,0,Apple market update,17.3562843865375,1,3,1,0,0,0,0.2269696791311768,0.7706194778595332,0.5265890341390445
2025-03-26,0.0162420361200644,0.0,1,Apple market update,17.355486819243552,2,3,1,0,0,0,0.174004292473831,-0.6846150657652643,0.5265890341390445
2025-03-27,0.2090298471970166,0.0,0,Apple market update,17.42898738298698,3,3,1,0,0,0,0.2293771967065105,0.5732995397409166,0.5265890341390445
2025-03-31,1.2241328221941103,3.469446951953614e-18,1,Apple market update,17.994491889748325,0,3,1,1,0,0,0.1882086461683012,1.122095617633319,0.5265890341390445
2025-04-01,-1.488319237574856,0.0,1,Apple market update,17.410428200316982,1,4,2,0,0,0,0.2137283324668407,0.2218233999671307,0.5265890341390445
2025-04-02,-0.018433159448492,0.0,0,Apple market update,17.396412213209757,2,4,2,0,0,0,0.2303402037366446,0.1169971828416156,0.5265890341390445
2025-04-14,0.3972693801957167,3.469446951953614e-18,0,Apple market update,18.434119054034284,0,4,2,1,0,0,-0.2812572810218112,1.2885843154209018,0.5265890341390445
2025-04-15,-1.708405787984605,0.0,0,Apple market update,17.754056714159148,1,4,2,0,0,0,-0.2904058478080799,-0.1913152204687227,0.5265890341390445
2025-04-17,-0.3415111081683207,0.0,0,Apple market update,17.76991659805526,3,4,2,0,0,0,-0.4141522511802432,0.7829519739919467,0.5265890341390445
2025-04-21,-0.2726336460716932,0.0,1,Apple market update,17.66016439441537,0,4,2,1,0,0,-0.5056379190429321,-1.2704086320549075,0.5265890341390445
2025-04-24,-0.2792001056197358,0.0,1,Apple market update,17.672253405700978,3,4,2,0,0,0,-0.1413805098949109,1.0604331369712512,0.5265890341390445
2025-04-25,-0.5492904256666689,0.0,1,Apple market update,17.45892969904584,4,4,2,0,1,0,-0.1194720999593724,0.1971584077023037,0.5265890341390445
2025-04-28,0.0536871073239928,0.0,1,Apple market update,17.47246325920318,0,4,2,1,0,0,-0.0987674488115012,0.1786596635036834,0.5265890341390445
2025-04-29,-0.1153549716410444,0.0,1,Apple market update,17.42175814918325,1,4,2,0,0,0,-0.0732477625129617,0.240322144165751,0.5265890341390445
2025-04-30,0.8909704027271709,0.0,1,Apple market update,17.772248788645218,2,4,2,0,0,0,-0.0424315375486876,0.3019846248278188,0.5265890341390445
2025-05-01,0.2579880149367329,0.0,0,Apple market update,17.864957139135488,3,5,2,0,0,0,-0.0226898934309497,0.1663271673712698,0.5265890341390445
2025-05-06,-0.7738221946735095,0.0,0,Apple market update,17.75157232324328,1,5,2,0,0,0,-0.3773172322776344,-0.1913152204687227,0.5265890341390445
2025-05-07,0.7499370936253897,0.0,1,Apple market update,18.042879940774945,2,5,2,0,0,0,-0.4314863777226473,-0.7771087867583658,0.5265890341390445
2025-05-08,-0.7936564156632628,0.0,1,Apple market update,17.737066004961825,3,5,2,0,0,0,-0.4018739115460405,0.3143171209602323,0.5265890341390445
2025-05-09,-0.844824132175843,0.0,1,Apple market update,17.41155903401197,4,5,2,0,1,0,-0.3768357287625674,0.2526546402981646,0.5265890341390445
2025-05-13,-0.529592794653665,0.0,0,Apple market update,17.76500854209919,1,5,2,0,0,0,-0.0253381627638166,0.5548007955422963,0.5265890341390445
2025-05-14,-0.1164717574469422,0.0,0,Apple market update,17.713957848970697,2,5,2,0,0,0,-0.03978326821582,-0.2468114530645836,0.5265890341390445
2025-05-15,-0.2230485036478618,0.0,0,Apple market update,17.622828410715133,3,5,2,0,0,0,-0.0609694228787583,-0.3269726779252717,0.5265890341390445
2025-05-16,0.5156227365397541,0.0,0,Apple market update,17.818066915938445,4,5,2,0,1,0,-0.0653029545143595,-0.129652739806655,0.5265890341390445
2025-05-19,-0.4362015748310023,0.0,0,Apple market update,17.64720166890841,0,5,2,1,0,0,-0.124768638625107,-0.7956075309569861,0.5265890341390445
2025-05-20,-0.1994935534085207,0.0,0,Apple market update,17.56493465422577,1,5,2,0,0,0,-0.1709929760715185,-0.6414513293018168,0.5265890341390445
2025-05-21,0.8463477710883415,0.0,0,Apple market update,17.89663142120463,2,5,2,0,0,0,-0.2853500608998792,-1.498559810504558,0.5265890341390445
2025-05-22,-0.610838468916498,0.0,0,Apple market update,17.660162255032482,3,5,2,0,0,0,-0.3029249391998165,-0.2961414375942378,0.5265890341390445
2025-05-28,-0.5572056211745001,0.0,0,Apple market update,17.629693608403475,2,5,2,0,0,0,-0.325314852650422,-0.0124940265487264,0.5265890341390445
2025-05-29,0.3410537051415034,0.0,1,Apple market update,17.755086491134485,3,5,2,0,0,0,-0.3366301852544914,-0.2159802127335498,0.5265890341390445
2025-05-30,0.8199067655898008,0.0,1,Apple market update,18.07565060673686,4,5,2,0,1,0,-0.314962527076486,0.2033246557685104,0.5265890341390445
2025-06-02,-1.736726976260078,0.0,1,Apple market update,17.38288038191099,0,6,2,1,0,0,-0.2947393794436811,0.1848259115698901,0.5265890341390445
2025-06-03,0.6974693835144932,0.0,0,Apple market update,17.652413408385193,1,6,2,0,0,0,-0.2569413535109389,0.4068108419533338,0.5265890341390445
2025-06-04,-0.1448538787273262,0.0,0,Apple market update,17.590659470164063,2,6,2,0,0,0,-0.2677751825999412,-0.209813964667343,0.5265890341390445
2025-06-05,0.612029416649228,0.0,1,Apple market update,17.825133864320946,3,6,2,0,0,0,-0.3202590657422206,-0.7401112983611252,0.5265890341390445
2025-06-06,-0.4279749370607871,0.0,0,Apple market update,17.657276342953086,4,6,2,0,1,0,-0.2415332410288015,0.937108175647116,0.5265890341390445
2025-06-09,1.115132393080381,0.0,1,Apple market update,18.10408604750757,0,6,2,1,0,0,-0.3007581733820159,-0.8202725232218131,0.5265890341390445
2025-06-10,-0.7446352406479939,0.0,0,Apple market update,17.816873246106756,1,6,2,0,0,0,-0.2713864589629422,0.3019846248278188,0.5265890341390445
2025-06-11,0.3003032678223618,0.0,1,Apple market update,17.9262188510544,2,6,2,0,0,0,-0.3647981408858978,-1.2580761359224937,0.5265890341390445
2025-06-12,-0.8531237415523049,0.0,0,Apple market update,17.59752967893173,3,6,2,0,0,0,-0.3546865670694957,0.0553347021795479,0.5265890341390445
2025-06-13,0.4243495723128113,0.0,1,Apple market update,17.75606856017056,4,6,2,0,1,0,-0.420652548633645,-0.9250987403473282,0.5265890341390445
2025-06-16,-0.4575117818115545,0.0,0,Apple market update,17.57719197641773,0,6,2,1,0,0,-0.373224452399567,0.5424682994098828,0.5265890341390445
2025-06-17,-0.2515575711681533,0.0,1,Apple market update,17.4753782359406,1,6,2,0,0,0,-0.4399126892363159,-0.9374312364797418,0.5265890341390445
2025-06-18,0.4168653486469373,0.0,1,Apple market update,17.63090593813782,2,6,2,0,0,0,-0.4175227757857104,0.2218233999671307,0.5265890341390445
2025-06-20,1.795898710524828,0.0,1,Apple market update,18.388297015661827,4,6,2,0,1,0,-0.3113512507134851,1.3132493076857288,0.5265890341390445
2025-06-23,-1.4092710001836837,0.0,0,Apple market update,17.837540684837364,0,6,2,1,0,0,-0.2995544145943493,0.079999694444375,0.5265890341390445
2025-06-24,-0.0656704577287938,0.0,1,Apple market update,17.805679106432805,1,6,2,0,0,0,-0.3282038737408228,-0.4441313911832003,0.5265890341390445
2025-06-25,-0.812890658548393,0.0,0,Apple market update,17.49246167651291,2,6,2,0,0,0,-0.2981099040491489,0.3143171209602323,0.5265890341390445
2025-06-26,0.6522100115118219,0.0,1,Apple market update,17.743389215541725,3,6,2,0,0,0,-0.3113512507134851,-0.2468114530645836,0.5265890341390445
2025-06-27,0.925407581393136,0.0,1,Apple market update,18.108550242761577,4,6,2,0,1,0,-0.3094252366532183,-0.049491514945967,0.5265890341390445
2025-06-30,0.5957138014149955,0.0,1,Apple market update,18.336350870335053,0,6,2,1,0,0,-0.2114392713371276,1.1775918502291798,0.5265890341390445
2025-07-01,-0.3912520260621709,0.0,1,Apple market update,18.18228269465397,1,7,3,0,0,0,-0.1478808073483127,0.7212894933298791,0.5265890341390445
2025-07-02,-0.3753964218084877,0.0,1,Apple market update,18.034162029029495,2,7,3,0,0,0,-0.037134998882953,1.2947505634871086,0.5265890341390445
2025-07-03,-1.67366347336435,0.0,0,Apple market update,17.36959499284233,3,7,3,0,0,0,-0.0104115537967463,0.2464883922319578,0.5265890341390445
2025-07-07,0.9191946937966818,0.0,1,Apple market update,17.73210312701561,0,7,3,1,0,0,-0.0968414347512337,-1.116252430399738,0.5265890341390445
2025-07-08,-0.4040654812194135,0.0,1,Apple market update,17.57319055507122,1,7,3,0,0,0,-0.0953969242060333,-0.0556577630121738,0.5265890341390445
2025-07-09,0.3501672368342978,0.0,1,Apple market update,17.702203468153154,2,7,3,0,0,0,-0.0681919756047603,0.2588208883643714,0.5265890341390445
2025-07-10,-0.2265575847170448,0.0,0,Apple market update,17.60973155005596,3,7,3,0,0,0,-0.0378572541555532,0.295818376761612,0.5265890341390445
2025-07-11,-0.2768103384665633,0.0,0,Apple market update,17.498517829512632,4,7,3,0,1,0,-0.0677104720896932,-0.4379651431169935,0.5265890341390445
2025-07-14,-0.04367588424345,0.0,1,Apple market update,17.474963801795965,0,7,3,1,0,0,-0.1286206667456412,-0.8141062751556064,0.5265890341390445
2025-07-15,0.2390669648107717,0.0,1,Apple market update,17.5602101933843,1,7,3,0,0,0,-0.1170645823840386,0.0676671983119615,0.5265890341390445
2025-07-16,0.3168411013259949,0.0,0,Apple market update,17.676040270059044,2,7,3,0,0,0,-0.0917856478430323,0.2341558960995443,0.5265890341390445
2025-07-17,0.0500770033724908,0.0,1,Apple market update,17.6881293342011,3,7,3,0,0,0,-0.0951561724485002,-0.1173202436742415,0.5265890341390445
2025-07-18,0.0672955170108446,0.0,1,Apple market update,17.70681237474791,4,7,3,0,1,0,-0.0672289685746269,0.2649871364305781,0.5265890341390445
2025-07-21,0.1431220105329999,0.0,1,Apple market update,17.754708964481825,0,7,3,1,0,0,-0.0361719918528196,0.3081508728940255,0.5265890341390445
2025-07-22,-0.2515575711681533,0.0,0,Apple market update,17.65289839691157,1,7,3,0,0,0,0.0098115938360585,0.480805818747815,0.5265890341390445
2025-07-23,0.0511091227618013,0.0,0,Apple market update,17.66543049546293,2,7,3,0,0,0,0.0037927998977238,-0.1481514840052753,0.5265890341390445
2025-07-24,-0.0363943528422354,0.0,1,Apple market update,17.644643159879184,3,7,3,0,0,0,-0.0053557668885456,-0.185148972402516,0.5265890341390445
2025-07-25,-0.3363123907052288,0.0,1,Apple market update,17.51108755835905,4,7,3,0,1,0,-0.0027074975556779,-0.0371590188135535,0.5265890341390445
2025-07-28,-0.1448538787273262,0.0,0,Apple market update,17.449352902562797,0,7,3,1,0,0,0.0013852823223893,-0.0248265226811399,0.5265890341390445
2025-07-29,0.7851657327790376,0.0,0,Apple market update,17.755376350432392,1,7,3,0,0,0,-0.0650622027568263,-0.875768755817674,0.5265890341390445
2025-07-30,-0.3050319756701413,0.0,0,Apple market update,17.633497593437813,2,7,3,0,0,0,-0.1185090929292391,-0.7216125541625049,0.5265890341390445
2025-07-31,1.3987722672704928,0.0,0,Apple market update,18.20622931891748,3,7,3,0,0,0,-0.1538996012866475,-0.5119601199114747,0.5265890341390445
2025-08-04,-0.8556535560095576,0.0,0,Apple market update,18.134454957268204,0,8,3,1,0,0,-0.2550153394506714,0.2218233999671307,0.5265890341390445
2025-08-05,-1.362244557627703,0.0,1,Apple market update,17.603219016279095,1,8,3,0,0,0,-0.2653676650246074,-0.2036477166011362,0.5265890341390445
2025-08-11,-1.5507384901217456,0.0,1,Apple market update,17.939512639238103,0,8,3,1,0,0,0.322548126871933,-0.5859550967059559,0.5265890341390445
2025-08-12,-0.261034794940324,0.0,1,Apple market update,17.83416488922883,1,8,3,0,0,0,0.3817730592251473,0.5979645320057437,0.5265890341390445
2025-08-13,0.5964939447263442,0.0,0,Apple market update,18.062268591941095,2,8,3,0,0,0,0.4701289542399015,0.9124431833822888,0.5265890341390445
2025-08-14,-0.7706452164838797,0.0,0,Apple market update,17.76514338360024,3,8,3,0,0,0,0.4568876075755654,-0.2221464607997565,0.5265890341390445
2025-08-15,0.2164040377630215,0.0,0,Apple market update,17.841553099292902,4,8,3,0,1,0,0.4284789001866251,-0.3886351585873394,0.5265890341390445
2025-08-18,-1.042536833141382,0.0,0,Apple market update,17.43921664947143,0,8,3,1,0,0,0.411626277159288,-0.2591439491969972,0.5265890341390445
2025-08-19,0.1487805558548112,0.0,0,Apple market update,17.48934238731768,1,8,3,0,0,0,0.4036814691606858,-0.1604839801376889,0.5265890341390445
2025-08-20,0.2001922176514554,0.0,0,Apple market update,17.559443875404465,2,8,3,0,0,0,0.2943801712405265,-1.2889073762535277,0.5265890341390445
2025-08-21,-0.8365438932775843,0.0,1,Apple market update,17.237203170154864,3,8,3,0,0,0,0.2678974779118537,-0.3763026624549258,0.5265890341390445
2025-08-22,0.8359199732052056,0.0,0,Apple market update,17.564492168021353,4,8,3,0,1,0,0.33651172880887,0.7089569971974655,0.5265890341390445
2025-08-25,-0.8189679292189451,0.0,1,Apple market update,17.24895248478031,0,8,3,1,0,0,0.3220666233568666,-0.2344789569321701,0.5265890341390445
2025-08-26,1.3841243424246434,0.0,1,Apple market update,17.815088311062794,1,8,3,0,0,0,0.373587499469012,0.5116370590788489,0.5265890341390445
2025-08-27,-1.4246395482433136,0.0,1,Apple market update,17.25783391993832,2,8,3,0,0,0,0.4019962068579523,0.240322144165751,0.5265890341390445
2025-08-28,0.5205002889177103,0.0,0,Apple market update,17.455060603792802,3,8,3,0,0,0,0.4515910689098309,0.480805818747815,0.5265890341390445
2025-08-29,0.1088291919366041,0.0,0,Apple market update,17.489743295700237,4,8,3,0,1,0,0.4417202468509619,-0.185148972402516,0.5265890341390445
2025-09-02,0.3062095225307586,0.0,1,Apple market update,17.601416922003228,1,9,3,0,0,0,0.3834583215278809,-0.715446306096298,0.5265890341390445
2025-09-04,-0.8679667715919938,0.0,0,Apple market update,17.677279749610292,3,9,3,0,0,0,0.6249323343338721,0.2649871364305781,0.5265890341390445
2025-09-05,0.3859817965920661,0.0,0,Apple market update,17.820484617191433,4,9,3,0,1,0,0.6227655685160716,-0.0988214994756212,0.5265890341390445
2025-09-08,-0.2818912769434079,0.0,0,Apple market update,17.707320672349578,0,9,3,1,0,0,0.5794302521600615,-0.5427913602425086,0.5265890341390445
2025-09-09,0.7770410190661748,0.0,0,Apple market update,18.009910101353753,1,9,3,0,0,0,0.4946856335083077,-0.986761221009396,0.5265890341390445
2025-09-11,-1.305973655795764,0.0,1,Apple market update,17.731696904647205,3,9,3,0,0,0,0.3909216260114161,0.8076169662567738,0.5265890341390445
2025-09-12,0.2918673319165434,0.0,1,Apple market update,17.837718043004102,4,9,3,0,1,0,0.4879445842973727,1.0111031524415972,0.5265890341390445
2025-09-15,-0.6942469538192572,0.0,1,Apple market update,17.5696977919479,0,9,3,1,0,0,0.5510215447711213,0.616463276204364,0.5265890341390445
2025-09-16,0.9967735052827318,0.0,1,Apple market update,17.9653071873779,1,9,3,0,0,0,0.5859305496134627,0.3019846248278188,0.5265890341390445
2025-09-17,-0.8050416307745173,0.0,0,Apple market update,17.655134920272314,2,9,3,0,0,0,0.6061536972462676,0.1416621751064427,0.5265890341390445
2025-09-18,-0.1131230573673962,0.0,1,Apple market update,17.60535691242841,3,9,3,0,0,0,0.5794302521600615,-0.3578039182563055,0.5265890341390445
2025-09-23,-1.4313014505719266,0.0,0,Apple market update,17.914431316741833,1,9,3,0,0,0,0.9766706520901568,-0.4687963834480274,0.5265890341390445
2025-09-24,-0.919115275070747,0.0,1,Apple market update,17.560385134278956,2,9,3,0,0,0,0.9258720312506108,-0.5859550967059559,0.5265890341390445
2025-09-25,0.6891359669900253,0.0,0,Apple market update,17.8265115721172,3,9,3,0,0,0,1.0354140809283032,1.041934392772631,0.5265890341390445
2025-09-26,-0.4623046147142468,0.0,0,Apple market update,17.645809297692324,4,9,3,0,1,0,1.001468083116096,-0.4133001508521664,0.5265890341390445
2025-09-29,-0.3488678272679132,0.0,1,Apple market update,17.50757745179067,0,9,3,1,0,0,0.9766706520901568,-0.3208064298590649,0.5265890341390445
2025-09-30,-0.1462681033973115,0.0,1,Apple market update,17.44528473079169,1,9,3,0,0,0,0.9814856872408242,-0.0248265226811399,0.5265890341390445
2025-10-01,0.6650385848131434,0.0,1,Apple market update,17.70147498880059,2,10,4,0,0,0,1.001227331358562,0.1231634309078224,0.5265890341390445
